scenario,map_name,target_mode,method,agents,seed,solved,soc,sum_shortest_distances,normalized_cost,initial_solution_cost,first_solution_cost,effective_initial_cost,improvement_pct,wall_time_s
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,12,1,167778,85283,1.9673088423249652,167925,,167925.0,0.08753907994640464,18.433534145355225
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,25,1,175249,79610,2.201344052254742,176943,,176943.0,0.9573704526316384,16.574703454971313
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,17,1,237237,152143,1.5593027612180645,,193496,193496.0,-22.605635258609997,9.811658143997192
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,18,1,198478,97860,2.0281831187410586,203856,,203856.0,2.6381367239620124,17.70437717437744
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,15,1,125710,70438,1.78469008205798,126814,,126814.0,0.8705663412556973,18.118763208389282
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,16,1,161209,81191,1.985552585877745,169052,,169052.0,4.6394008943993565,18.092334747314453
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,29,0,,117540,nan,,,nan,nan,8.874196529388428
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,18,1,312749,130513,2.3963053488924473,,176186,176186.0,-77.51069892045906,9.564764738082886
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,26,1,170526,93323,1.8272665902296326,172307,,172307.0,1.033620224366973,17.06661081314087
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,19,1,301678,112458,2.6825837201444096,,183688,183688.0,-64.23391838334567,9.594773530960083
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,20,1,236729,110125,2.149639046538025,,159131,159131.0,-48.763597287769194,9.543081521987915
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,23,1,191040,99093,1.9278859253428597,196906,,196906.0,2.979086467654617,17.33280849456787
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,30,1,167069,88967,1.8778760664066452,167610,,167610.0,0.3227731042300579,16.0673930644989
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,28,1,170930,83839,2.0387886305895826,174578,,174578.0,2.0896103747322115,16.611767053604126
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,9,1,157744,114643,1.3759584100206728,158843,,158843.0,0.691878143827553,20.313166856765747
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,23,1,276317,132834,2.0801677281418915,,177822,177822.0,-55.389659322243595,9.491241693496704
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,21,1,304606,99460,3.062598029358536,,188591,188591.0,-61.516721370585024,9.95536470413208
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,24,1,266876,99358,2.686004146621309,,144451,144451.0,-84.75192279734996,9.473361015319824
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,22,1,231231,106546,2.1702457154656205,,143413,143413.0,-61.23433719397823,10.303366422653198
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,22,1,144128,79752,1.8072023272143645,144789,,144789.0,0.45652639357962277,18.747639179229736
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,25,1,259382,104986,2.4706341797954012,,142899,142899.0,-81.51421633461396,9.685847282409668
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,26,1,268297,122731,2.186057312333477,,158111,158111.0,-69.68901594449468,9.773244142532349
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,13,1,134794,69618,1.93619466229998,139982,,139982.0,3.7061907959594804,20.508556842803955
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,27,1,222938,110635,2.0150766032449043,,145138,145138.0,-53.604156044592045,9.524842262268066
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,1,1,601,600,1.0016666666666667,,607,607.0,0.9884678747940692,9.335405111312866
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,2,1,601,600,1.0016666666666667,,601,601.0,0.0,9.164057970046997
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,3,1,601,600,1.0016666666666667,,601,601.0,0.0,9.29059362411499
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,28,1,262928,107860,2.4376784720934546,,147152,147152.0,-78.67782972708491,9.98213505744934
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,1,1,198805,90414,2.198829827239144,202543,,202543.0,1.845534034748177,17.78535485267639
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,6,1,207524,103420,2.006613807774125,210765,,210765.0,1.5377315968021257,22.79479670524597
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,29,1,300660,117540,2.5579377233282288,,188087,188087.0,-59.85155805558066,10.063661098480225
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,4,1,220510,87446,2.521670516661711,220510,,220510.0,0.0,16.89269733428955
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,5,1,603,600,1.005,,604,604.0,0.16556291390728478,9.370797872543335
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,600,7,1,174185,82224,2.118420412531621,180283,,180283.0,3.3824597993155208,22.85043454170227
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,9,1,603,600,1.005,,606,606.0,0.49504950495049505,9.180382490158081
fig3_lak303d_hotspot,lak303d,hotspot,lacam_focal_h,800,30,0,0,,nan,,0,0.0,nan,10.411094427108765
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,11,1,601,600,1.0016666666666667,,601,601.0,0.0,9.17657208442688
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,1,1,600,600,1.0,600,,600.0,0.0,11.401377201080322
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,4,1,600,600,1.0,601,,601.0,0.16638935108153077,11.034179925918579
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,2,1,600,600,1.0,601,,601.0,0.16638935108153077,11.363497495651245
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,12,1,602,600,1.0033333333333334,,602,602.0,0.0,9.17338228225708
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,3,1,600,600,1.0,601,,601.0,0.16638935108153077,11.822947025299072
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,5,1,600,600,1.0,600,,600.0,0.0,11.424462795257568
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,12,1,268476,112901,2.377977165835555,278655,,278655.0,3.6529041287613717,16.308245420455933
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,15,1,601,600,1.0016666666666667,,601,601.0,0.0,9.254659414291382
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,7,1,602,600,1.0033333333333334,602,,602.0,0.0,11.214698553085327
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,8,1,600,600,1.0,604,,604.0,0.6622516556291391,11.218477487564087
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,6,1,600,600,1.0,600,,600.0,0.0,11.464834690093994
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,16,1,604,600,1.0066666666666666,,605,605.0,0.1652892561983471,9.337768077850342
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,17,1,601,600,1.0016666666666667,,601,601.0,0.0,9.402461767196655
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,14,1,600,600,1.0,600,,600.0,0.0,10.88939619064331
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,13,1,601,600,1.0016666666666667,601,,601.0,0.0,11.209343910217285
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,9,1,601,600,1.0016666666666667,601,,601.0,0.0,11.917535305023193
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,3,1,300648,110365,2.724124495990577,300648,,300648.0,0.0,20.091227531433105
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,19,1,610,600,1.0166666666666666,,614,614.0,0.6514657980456026,9.319074153900146
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,10,1,600,600,1.0,601,,601.0,0.16638935108153077,11.927497148513794
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,10,1,238186,110239,2.160632806901369,238186,,238186.0,0.0,18.180968284606934
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,7,1,327732,108354,3.0246414530151173,327732,,327732.0,0.0,19.15402603149414
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,9,1,233695,152363,1.5338041388001025,233695,,233695.0,0.0,18.577086448669434
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,22,1,601,600,1.0016666666666667,,601,601.0,0.0,9.177738666534424
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,11,1,600,600,1.0,602,,602.0,0.33222591362126247,12.227061033248901
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,23,1,601,600,1.0016666666666667,,601,601.0,0.0,9.312340021133423
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,8,1,266903,81720,3.266067058247675,269796,,269796.0,1.0722916574004062,19.153141260147095
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,16,1,602,600,1.0033333333333334,602,,602.0,0.0,11.526965379714966
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,12,1,600,600,1.0,602,,602.0,0.33222591362126247,12.435942888259888
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,17,1,600,600,1.0,600,,600.0,0.0,11.65778636932373
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,27,1,601,600,1.0016666666666667,,601,601.0,0.0,9.200535774230957
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,21,1,600,600,1.0,600,,600.0,0.0,11.125531435012817
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,19,1,600,600,1.0,600,,600.0,0.0,11.221292495727539
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,15,1,600,600,1.0,600,,600.0,0.0,12.665355682373047
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,20,1,601,600,1.0016666666666667,601,,601.0,0.0,11.296870231628418
fig3_ost003d_random,ost003d,random,lacam_focal_h,200,30,1,601,600,1.0016666666666667,,607,607.0,0.9884678747940692,9.222785234451294
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,24,1,600,600,1.0,600,,600.0,0.0,10.876287937164307
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,18,1,600,600,1.0,600,,600.0,0.0,11.96396780014038
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,3,1,1210,1200,1.0083333333333333,,1210,1210.0,0.0,9.279022932052612
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,18,1,309589,130513,2.3720932014435343,309589,,309589.0,0.0,18.935408115386963
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,1,1,1205,1200,1.0041666666666667,,1207,1207.0,0.16570008285004142,9.47009801864624
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,5,1,1204,1200,1.0033333333333334,,1207,1207.0,0.24855012427506215,9.265087366104126
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,2,1,1209,1200,1.0075,,1210,1210.0,0.08264462809917356,9.621880769729614
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,4,1,1204,1200,1.0033333333333334,,1208,1208.0,0.33112582781456956,9.410703897476196
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,6,1,1207,1200,1.0058333333333334,,1210,1210.0,0.24793388429752067,9.342364072799683
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,15,1,218098,93825,2.324519051425526,218098,,218098.0,0.0,20.231983423233032
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,13,1,261335,90837,2.8769664343824655,261335,,261335.0,0.0,20.517510414123535
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,7,1,1211,1200,1.0091666666666668,,1212,1212.0,0.08250825082508251,9.301344633102417
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,28,1,277869,107860,2.5762006304468756,277869,,277869.0,0.0,17.875559091567993
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,22,1,600,600,1.0,600,,600.0,0.0,12.708457946777344
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,24,1,280288,99358,2.8209907606835887,280288,,280288.0,0.0,18.74203372001648
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,8,1,1207,1200,1.0058333333333334,,1207,1207.0,0.0,9.39940881729126
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,30,1,601,600,1.0016666666666667,604,,604.0,0.4966887417218543,11.351711511611938
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,9,1,1216,1200,1.0133333333333334,,1222,1222.0,0.4909983633387889,9.347351551055908
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,29,1,600,600,1.0,600,,600.0,0.0,11.629788637161255
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,25,1,600,600,1.0,602,,602.0,0.33222591362126247,12.489970445632935
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,27,1,600,600,1.0,601,,601.0,0.16638935108153077,12.009195566177368
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,20,1,236106,110125,2.1439818388195233,238527,,238527.0,1.0149794362902314,19.94717788696289
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,26,1,268161,122731,2.1849491978391766,270970,,270970.0,1.0366461231870687,19.001356601715088
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,11,1,1205,1200,1.0041666666666667,,1207,1207.0,0.16570008285004142,9.243606328964233
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,10,1,1211,1200,1.0091666666666668,,1210,1210.0,-0.08264462809917356,9.548376083374023
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,12,1,1203,1200,1.0025,,1208,1208.0,0.4139072847682119,9.23134708404541
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,17,1,229434,152143,1.5080154854314691,229434,,229434.0,0.0,21.606602430343628
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,26,1,603,600,1.005,603,,603.0,0.0,12.649550676345825
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,3,1,1204,1200,1.0033333333333334,1209,,1209.0,0.41356492969396197,11.762923955917358
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,2,1,289968,102043,2.841625589212391,292433,,292433.0,0.8429281237069688,25.113872528076172
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,23,1,288930,132834,2.1751208274989837,289038,,289038.0,0.037365329126274056,20.115089654922485
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,14,1,1205,1200,1.0041666666666667,,1208,1208.0,0.24834437086092714,9.388848304748535
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,15,1,1208,1200,1.0066666666666666,,1215,1215.0,0.5761316872427984,9.353321075439453
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,13,1,1203,1200,1.0025,,1203,1203.0,0.0,9.391360521316528
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,5,1,1204,1200,1.0033333333333334,1204,,1204.0,0.0,12.28692078590393
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,8,1,1203,1200,1.0025,1204,,1204.0,0.08305647840531562,11.971060991287231
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,17,1,1209,1200,1.0075,,1210,1210.0,0.08264462809917356,9.240848779678345
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,16,1,1217,1200,1.0141666666666667,,1217,1217.0,0.0,9.588342905044556
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,21,1,295585,99460,2.9718982505529863,295585,,295585.0,0.0,21.286985158920288
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,1,1,1202,1200,1.0016666666666667,1202,,1202.0,0.0,13.087342023849487
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,9,1,1204,1200,1.0033333333333334,1212,,1212.0,0.6600660066006601,11.884403228759766
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,5,1,280781,126507,2.2194898306022592,280781,,280781.0,0.0,25.281569004058838
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,21,1,1205,1200,1.0041666666666667,,1205,1205.0,0.0,9.503564834594727
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,22,1,229379,106546,2.152863551893079,229379,,229379.0,0.0,21.777578353881836
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,20,1,1206,1200,1.005,,1209,1209.0,0.24813895781637718,9.76780080795288
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,28,1,600,600,1.0,607,,607.0,1.1532125205930808,14.23721981048584
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,19,1,1215,1200,1.0125,,1217,1217.0,0.16433853738701726,9.616559505462646
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,7,1,1203,1200,1.0025,1204,,1204.0,0.08305647840531562,13.392880201339722
fig3_ost003d_random,ost003d,random,dbs_hungarian,200,23,1,601,600,1.0016666666666667,601,,601.0,0.0,15.623256206512451
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,30,1,286899,118142,2.4284251155389276,286899,,286899.0,0.0,20.654831171035767
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,2,1,1203,1200,1.0025,1204,,1204.0,0.08305647840531562,14.30421781539917
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,25,1,1207,1200,1.0058333333333334,,1207,1207.0,0.0,9.23782467842102
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,11,1,1200,1200,1.0,1206,,1206.0,0.4975124378109453,12.666799545288086
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,6,1,1200,1200,1.0,1206,,1206.0,0.4975124378109453,14.03687596321106
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,13,1,1203,1200,1.0025,1205,,1205.0,0.16597510373443983,12.561556100845337
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,25,1,274446,104986,2.6141199779018156,274446,,274446.0,0.0,22.535786151885986
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,27,1,1207,1200,1.0058333333333334,,1213,1213.0,0.494641384995878,9.345213174819946
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,24,1,1214,1200,1.0116666666666667,,1215,1215.0,0.0823045267489712,9.552188634872437
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,22,1,1213,1200,1.0108333333333333,,1212,1212.0,-0.08250825082508251,9.396711587905884
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,28,1,1202,1200,1.0016666666666667,,1203,1203.0,0.0831255195344971,9.236804246902466
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,18,1,1204,1200,1.0033333333333334,,1206,1206.0,0.16583747927031509,9.288042783737183
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,10,1,1202,1200,1.0016666666666667,1207,,1207.0,0.4142502071251036,13.489259958267212
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,15,1,1200,1200,1.0,1200,,1200.0,0.0,13.460577487945557
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,26,1,1208,1200,1.0066666666666666,,1208,1208.0,0.0,9.56636905670166
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,25,1,1204,1200,1.0033333333333334,1209,,1209.0,0.41356492969396197,11.986652612686157
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,30,1,1210,1200,1.0083333333333333,,1210,1210.0,0.0,9.366466045379639
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,24,1,1203,1200,1.0025,1208,,1208.0,0.4139072847682119,12.284501552581787
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,2,1,1815,1800,1.0083333333333333,,1819,1819.0,0.2199010445299615,9.46036958694458
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,23,1,1205,1200,1.0041666666666667,1214,,1214.0,0.7413509060955519,12.582857131958008
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,14,1,1201,1200,1.0008333333333332,1214,,1214.0,1.0708401976935749,14.623074769973755
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,23,1,1208,1200,1.0066666666666666,,1208,1208.0,0.0,9.605834245681763
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,26,1,1203,1200,1.0025,1203,,1203.0,0.0,12.257628917694092
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,4,1,1815,1800,1.0083333333333333,,1817,1817.0,0.1100715465052284,9.31629753112793
fig3_ost003d_random,ost003d,random,lacam_focal_h,400,29,1,1202,1200,1.0016666666666667,,1206,1206.0,0.33167495854063017,9.224310874938965
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,12,1,1202,1200,1.0016666666666667,1204,,1204.0,0.16611295681063123,15.61195421218872
fig3_lak303d_hotspot,lak303d,hotspot,dbs_hungarian,800,27,1,218928,110635,1.9788312920865911,221272,,221272.0,1.059329693770563,25.08253502845764
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,22,1,1202,1200,1.0016666666666667,1205,,1205.0,0.24896265560165975,14.016500473022461
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,21,1,1203,1200,1.0025,1211,,1211.0,0.6606110652353427,14.436352729797363
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,19,1,1200,1200,1.0,1201,,1201.0,0.08326394671107411,14.446402549743652
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,28,1,1201,1200,1.0008333333333332,1203,,1203.0,0.1662510390689942,12.649314641952515
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,6,1,1816,1800,1.008888888888889,,1819,1819.0,0.16492578339747113,9.817525148391724
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,1,1,1832,1800,1.0177777777777777,,1839,1839.0,0.3806416530723219,9.825606346130371
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,20,1,1201,1200,1.0008333333333332,1212,,1212.0,0.9075907590759076,14.664056539535522
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,8,1,1815,1800,1.0083333333333333,,1818,1818.0,0.16501650165016502,9.45896029472351
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,7,1,1816,1800,1.008888888888889,,1819,1819.0,0.16492578339747113,9.684990167617798
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,10,1,1818,1800,1.01,,1818,1818.0,0.0,9.401204109191895
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,2,1,1806,1800,1.0033333333333334,1822,,1822.0,0.8781558726673985,12.418700218200684
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,12,1,1817,1800,1.0094444444444444,,1821,1821.0,0.21965952773201539,9.263490676879883
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,11,1,1814,1800,1.0077777777777779,,1813,1813.0,-0.05515719801434087,9.38568115234375
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,17,1,1202,1200,1.0016666666666667,1202,,1202.0,0.0,16.266931772232056
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,29,1,1201,1200,1.0008333333333332,1201,,1201.0,0.0,13.78780221939087
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,18,1,1201,1200,1.0008333333333332,1204,,1204.0,0.24916943521594684,15.941717147827148
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,16,1,1203,1200,1.0025,1208,,1208.0,0.4139072847682119,16.739566326141357
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,30,1,1204,1200,1.0033333333333334,1205,,1205.0,0.08298755186721991,13.4569993019104
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,13,1,1825,1800,1.0138888888888888,,1828,1828.0,0.16411378555798686,9.491193294525146
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,14,1,1835,1800,1.0194444444444444,,1837,1837.0,0.10887316276537834,9.449227333068848
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,3,1,1814,1800,1.0077777777777779,1830,,1830.0,0.8743169398907104,13.33093810081482
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,16,1,1823,1800,1.0127777777777778,,1824,1824.0,0.05482456140350877,9.38923692703247
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,15,1,1824,1800,1.0133333333333334,,1824,1824.0,0.0,9.960673809051514
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,17,1,1835,1800,1.0194444444444444,,1838,1838.0,0.1632208922742111,9.635352611541748
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,20,1,1813,1800,1.0072222222222222,,1813,1813.0,0.0,9.368726253509521
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,4,1,1205,1200,1.0041666666666667,1208,,1208.0,0.24834437086092714,20.389737129211426
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,9,1,1806,1800,1.0033333333333334,1820,,1820.0,0.7692307692307693,12.958497524261475
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,10,1,1802,1800,1.001111111111111,1807,,1807.0,0.27670171555063644,12.66316843032837
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,19,1,1817,1800,1.0094444444444444,,1819,1819.0,0.10995052226498075,9.462049007415771
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,22,1,1818,1800,1.01,,1822,1822.0,0.21953896816684962,9.477389574050903
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,3,1,1831,1800,1.0172222222222222,,1836,1836.0,0.27233115468409586,9.40073037147522
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,18,1,1840,1800,1.0222222222222221,,1843,1843.0,0.16277807921866522,10.081985473632812
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,23,1,1825,1800,1.0138888888888888,,1825,1825.0,0.0,9.529407262802124
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,26,1,1823,1800,1.0127777777777778,,1825,1825.0,0.1095890410958904,9.427668571472168
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,15,1,1802,1800,1.001111111111111,1806,,1806.0,0.22148394241417496,12.241472721099854
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,5,1,1815,1800,1.0083333333333333,,1816,1816.0,0.05506607929515418,9.453566789627075
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,25,1,1823,1800,1.0127777777777778,,1823,1823.0,0.0,10.165623903274536
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,8,1,1806,1800,1.0033333333333334,1824,,1824.0,0.9868421052631579,14.820244312286377
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,28,1,1821,1800,1.0116666666666667,,1824,1824.0,0.16447368421052633,9.731521606445312
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,4,1,1808,1800,1.0044444444444445,1809,,1809.0,0.055279159756771695,15.940263032913208
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,9,1,1830,1800,1.0166666666666666,,1831,1831.0,0.054614964500273075,9.707432270050049
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,30,1,1844,1800,1.0244444444444445,,1844,1844.0,0.0,9.786083698272705
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,14,1,1813,1800,1.0072222222222222,1828,,1828.0,0.8205689277899344,13.788800239562988
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,29,1,1826,1800,1.0144444444444445,,1831,1831.0,0.2730748225013654,10.142383337020874
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,27,1,1815,1800,1.0083333333333333,,1816,1816.0,0.05506607929515418,9.565521717071533
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,2,1,2441,2400,1.0170833333333333,,2442,2442.0,0.04095004095004095,9.564162492752075
