anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,1,7502,0,44.3628,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_8,1,2400,40699,12107,0,0,0,0,681,2,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_8.yaml,h,1.5,0,1,2206,12120,7502,7502,0,1,47,,,lacam_dfs,1,30,,48,227009,0,31,9118,dfs,dfs,8,765,681,47,681,1,lacam_tapf,1,,exp1,681,9,227009,10.0,0,1,1,1,9.183596849441528
1,1,4699,0,38.7502,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_0,1,0,21226,7021,0,0,0,0,711,2,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_0.yaml,h,1.5,0,1,2323,7022,4699,4699,0,1,62,,,lacam_focal_h,1,30,,4699,166799,0,612,9133,focal,focal,0,716,711,62,711,1,lacam_tapf,1,,exp1,711,425,166799,10.0,0,1,1,1,9.186550855636597
1,7,9474,3,36.4781,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_15,1,0,56219,13106,0,0,2,1,260,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_15.yaml,h,1.5,0,1,3633,13159,9474,9474,0,2,38,,,lacam_dfs,1,10,,42,47121,0,14,9131,dfs,dfs,15,258,258,38,258,1,lacam_tapf,1,,exp1,258,0,47121,10.0,0,1,1,1,9.19729471206665
1,1,9130,0,29.1789,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_12,1,1466,67421,14552,0,0,0,0,135,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_12.yaml,h,1.5,0,1,3957,14568,9130,9130,0,1,26,,,lacam_dfs,1,10,,27,45414,0,2,9133,dfs,dfs,12,139,135,26,135,1,lacam_tapf,1,,exp1,135,0,45414,10.0,0,1,1,1,9.200105667114258
1,1,8794,0,34.8033,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_5,1,4851,79016,17435,0,0,0,0,278,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_5.yaml,h,1.5,0,1,3791,17436,8794,8794,0,1,33,,,lacam_focal_h,1,20,,34,171975,0,9,9119,focal,focal,5,291,278,33,278,1,lacam_tapf,1,,exp1,278,4,171975,10.0,0,1,1,1,9.194808006286621
1,11,7658,1,46.784,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_4,1,538,34635,11397,0,0,3,1,747,2,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_4.yaml,h,1.5,0,1,3202,11439,7658,7658,0,1,56,,,lacam_dfs,1,30,,57,259269,0,107,9119,dfs,dfs,4,755,745,56,745,1,lacam_tapf,1,,exp1,745,0,259269,10.0,0,1,1,1,9.188533782958984
1,1,7158,1,40.4995,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_6,1,0,45368,9671,0,0,2,1,618,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_6.yaml,h,1.5,0,1,2514,9672,7158,7158,0,1,43,,,lacam_focal_h,1,30,,45,219726,0,39,9115,focal,focal,6,662,618,43,618,1,lacam_tapf,1,,exp1,618,0,219726,10.0,0,1,1,1,9.18621301651001
1,1,8223,0,36.3682,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_13,1,2779,62931,13825,0,0,0,0,370,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_13.yaml,h,1.5,0,1,2824,13826,8223,8223,0,1,34,,,lacam_focal_h,1,20,,35,152654,0,9,9120,focal,focal,13,406,370,34,370,1,lacam_tapf,1,,exp1,370,7,152654,10.0,0,1,1,1,9.1936514377594
1,1,9491,0,43.3973,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_18,1,8,47281,12341,0,0,0,0,318,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_18.yaml,h,1.5,0,1,2843,12371,9491,9491,0,1,48,,,lacam_dfs,1,20,,49,163397,0,8,9123,dfs,dfs,18,337,318,48,318,1,lacam_tapf,1,,exp1,318,893,163397,10.0,0,1,1,1,9.194492101669312
1,35,9558,0,55.4606,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_7,1,0,44423,12038,0,0,0,0,430,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_7.yaml,h,1.5,0,1,2481,12122,9558,9558,0,1,48,,,lacam_dfs,1,20,,49,163659,0,4964,9131,dfs,dfs,7,452,428,48,428,1,lacam_tapf,1,,exp1,428,3,163659,10.0,0,1,1,1,9.199632167816162
1,1,6681,0,41.1292,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_14,1,3432,40343,12199,0,0,0,0,526,2,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_14.yaml,h,1.5,0,1,2087,12200,6681,6681,0,1,52,,,lacam_focal_h,1,30,,129,202906,0,7,9119,focal,focal,14,526,526,52,526,1,lacam_tapf,1,,exp1,526,105,202906,10.0,0,1,1,1,9.184898376464844
1,1,9459,835,42.043,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_19,1,460,41349,12218,0,0,0,0,364,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_19.yaml,h,1.5,0,1,2300,12234,9459,9459,0,1,35,,,lacam_dfs,1,20,,36,166340,0,24,9124,dfs,dfs,19,382,364,35,364,1,lacam_tapf,1,,exp1,364,0,166340,10.0,0,1,1,1,9.194119930267334
1,1,8348,0,46.5198,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_13,1,0,40531,11049,0,0,0,0,478,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_13.yaml,h,1.5,0,1,2702,11057,8348,8348,0,1,29,,,lacam_dfs,1,30,,30,261639,0,132,9118,dfs,dfs,13,488,478,29,478,1,lacam_tapf,1,,exp1,478,0,261639,10.0,0,1,1,1,9.18925428390503
1,1,9740,0,37.5728,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_7,1,1923,70903,15812,0,0,0,0,223,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_7.yaml,h,1.5,0,1,4150,15830,9740,9740,0,1,45,,,lacam_dfs,1,10,,46,44119,0,4,9137,dfs,dfs,7,224,223,45,223,1,lacam_tapf,1,,exp1,223,0,44119,10.0,0,1,1,1,9.20777702331543
1,1,7158,0,77.2474,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_15,1,0,34073,9117,0,0,0,0,606,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_15.yaml,h,1.5,0,1,1960,9133,7158,7158,0,1,37,,,lacam_dfs,1,30,,38,214592,0,25,9102,dfs,dfs,15,617,606,37,606,1,lacam_tapf,1,,exp1,606,3,214592,10.0,0,1,1,1,9.16536259651184
1,1,11427,0,43.053,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_2,1,928,52292,15861,0,0,0,0,166,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_2.yaml,h,1.5,0,1,3507,15862,11427,11427,0,1,25,,,lacam_focal_h,1,10,,26,48750,0,0,9080,focal,focal,2,166,166,25,166,1,lacam_tapf,1,,exp1,166,0,48750,10.0,0,1,1,1,9.209794282913208
1,1,8455,0,58.3804,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_11,1,2326,67454,14663,0,0,0,0,314,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_11.yaml,h,1.5,0,1,3883,14685,8455,8455,0,1,33,,,lacam_dfs,1,20,,34,160609,0,9,9124,dfs,dfs,11,314,314,33,314,1,lacam_tapf,1,,exp1,314,194,160609,10.0,0,1,1,1,9.200030088424683
1,7,9065,743,33.6205,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_15,1,743,43775,12943,0,0,0,0,380,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_15.yaml,h,1.5,0,1,3136,12985,9065,9065,0,1,38,,,lacam_dfs,1,20,,39,165394,0,541,9132,dfs,dfs,15,401,378,38,378,1,lacam_tapf,1,,exp1,378,0,165394,10.0,0,1,1,1,9.199205875396729
1,1,8357,0,36.0813,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_3,1,5616,67844,18191,0,0,0,0,405,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_3.yaml,h,1.5,0,1,4219,18192,8357,8357,0,1,43,,,lacam_focal_h,1,20,,187,156803,0,27,9127,focal,focal,3,437,405,43,405,1,lacam_tapf,1,,exp1,405,5,156803,10.0,0,1,1,1,9.204446077346802
1,1,10971,0,50.815,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_2,1,928,50237,15176,0,0,0,0,166,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_2.yaml,h,1.5,0,1,3278,15191,10971,10971,0,1,25,,,lacam_dfs,1,10,,26,47380,0,0,9082,dfs,dfs,2,166,166,25,166,1,lacam_tapf,1,,exp1,166,0,47380,10.0,0,1,1,1,9.211827278137207
1,1,10217,0,39.7044,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_4,1,6135,90522,20051,0,0,0,0,403,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_4.yaml,h,1.5,0,1,3700,20066,10217,10217,0,1,43,,,lacam_dfs,1,20,,44,178786,0,37,9119,dfs,dfs,4,409,403,43,403,1,lacam_tapf,1,,exp1,403,1237,178786,10.0,0,1,1,1,9.205047845840454
1,1,8535,129,62.6165,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_14,1,0,32108,10654,0,0,0,0,386,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_14.yaml,h,1.5,0,1,2120,10667,8535,8535,0,1,31,,,lacam_dfs,1,20,,32,144574,0,10627,9139,dfs,dfs,14,389,386,31,386,1,lacam_tapf,1,,exp1,386,0,144574,10.0,0,1,1,1,9.200932025909424
1,1,8670,753,37.1107,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_19,1,424,36801,11081,0,0,0,0,364,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_19.yaml,h,1.5,0,1,1988,11082,8670,8670,0,1,35,,,lacam_focal_h,1,20,,37,152027,0,24,9131,focal,focal,19,382,364,35,364,1,lacam_tapf,1,,exp1,364,0,152027,10.0,0,1,1,1,9.198136568069458
1,1,10275,247,45.9105,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_5,1,5676,65771,18184,0,0,0,0,196,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_5.yaml,h,1.5,0,1,2234,18192,10275,10275,0,1,34,,,lacam_dfs,1,10,,35,42754,0,26,9079,dfs,dfs,5,201,196,34,196,1,lacam_tapf,1,,exp1,196,0,42754,10.0,0,1,1,1,9.211668729782104
1,19,10321,0,80.2866,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_10,1,1250,44142,13121,0,0,0,0,353,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_10.yaml,h,1.5,0,1,1551,13176,10321,10321,0,1,33,,,lacam_dfs,1,20,,34,171441,0,18,9085,dfs,dfs,10,350,350,33,350,1,lacam_tapf,1,,exp1,350,0,171441,10.0,0,1,1,1,9.20284914970398
1,1,8408,0,43.6011,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_7,1,0,48273,12019,0,0,0,0,529,2,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_7.yaml,h,1.5,0,1,3612,12027,8408,8408,0,1,34,,,lacam_dfs,1,30,,35,278347,0,26,9124,dfs,dfs,7,565,529,34,529,1,lacam_tapf,1,,exp1,529,1,278347,10.0,0,1,1,1,9.197184562683105
1,1,9745,0,39.2844,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_7,1,1923,70933,15818,0,0,0,0,223,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_7.yaml,h,1.5,0,1,4151,15819,9745,9745,0,1,45,,,lacam_focal_h,1,10,,46,44131,0,4,9142,focal,focal,7,224,223,45,223,1,lacam_tapf,1,,exp1,223,0,44131,10.0,0,1,1,1,9.211978912353516
1,2,10322,1,37.5507,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_6,1,1359,60827,14815,0,0,2,1,205,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_6.yaml,h,1.5,0,1,3135,14845,10322,10322,0,2,46,,,lacam_dfs,1,10,,47,46060,0,1,9079,dfs,dfs,6,208,204,46,204,1,lacam_tapf,1,,exp1,208,15,46060,10.0,0,1,1,1,9.212632417678833
1,1,8340,0,43.535,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_7,1,0,48018,11934,0,0,0,0,529,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_7.yaml,h,1.5,0,1,3595,11935,8340,8340,0,1,34,,,lacam_focal_h,1,30,,36,276477,0,26,9126,focal,focal,7,565,529,34,529,1,lacam_tapf,1,,exp1,529,1,276477,10.0,0,1,1,1,9.197779655456543
1,1,7652,0,75.991,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_15,1,0,36853,9812,0,0,0,0,606,3,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_15.yaml,h,1.5,0,1,2161,9813,7652,7652,0,1,37,,,lacam_focal_h,1,30,,38,230577,0,25,9106,focal,focal,15,617,606,37,606,1,lacam_tapf,1,,exp1,606,3,230577,10.0,0,1,1,1,9.169889450073242
1,1,7759,0,31.5423,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_6,1,217,36158,11701,0,0,0,0,424,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_6.yaml,h,1.5,0,1,3726,11716,7759,7759,0,1,40,,,lacam_dfs,1,20,,41,156153,0,71,9148,dfs,dfs,6,428,424,40,424,1,lacam_tapf,1,,exp1,424,839,156153,10.0,0,1,1,1,9.20701265335083
1,35,8911,0,56.9036,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_7,1,0,42041,11244,0,0,0,0,430,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_7.yaml,h,1.5,0,1,2334,11245,8911,8911,0,1,48,,,lacam_focal_h,1,20,,72,153337,0,4964,9141,focal,focal,7,452,428,48,428,1,lacam_tapf,1,,exp1,428,3,153337,10.0,0,1,1,1,9.207690954208374
1,1,8542,0,44.9143,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_8,1,5202,64052,16939,0,0,0,0,390,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_8.yaml,h,1.5,0,1,3196,16954,8542,8542,0,1,38,,,lacam_dfs,1,20,,39,150914,0,56,9133,dfs,dfs,8,418,390,38,390,1,lacam_tapf,1,,exp1,390,12,150914,10.0,0,1,1,1,9.20787525177002
1,19,10135,0,82.905,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_10,1,1250,43503,12908,0,0,0,0,353,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_10.yaml,h,1.5,0,1,1524,12909,10135,10135,0,1,33,,,lacam_focal_h,1,20,,53,168459,0,18,9139,focal,focal,10,350,350,33,350,1,lacam_tapf,1,,exp1,350,0,168459,10.0,0,1,1,1,9.207156896591187
1,1,9594,0,30.666,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_12,1,1620,70892,15343,0,0,0,0,135,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_12.yaml,h,1.5,0,1,4130,15344,9594,9594,0,1,26,,,lacam_focal_h,1,10,,28,46841,0,2,9147,focal,focal,12,139,135,26,135,1,lacam_tapf,1,,exp1,135,0,46841,10.0,0,1,1,1,9.21378779411316
1,1,8743,1,42.1665,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_12,1,5688,58637,17249,0,0,2,1,509,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_12.yaml,h,1.5,0,1,2819,17250,8743,8743,0,1,58,,,lacam_focal_h,1,20,,208,146049,0,25,9138,focal,focal,12,513,509,58,509,1,lacam_tapf,1,,exp1,509,189,146049,10.0,0,1,1,1,9.206856966018677
1,1,7121,0,35.6792,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_1,1,2700,45981,12961,0,0,0,0,608,2,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_1.yaml,h,1.5,0,1,3141,12982,7121,7121,0,1,69,,,lacam_dfs,1,30,,70,237976,0,13,9140,dfs,dfs,1,649,608,69,608,1,lacam_tapf,1,,exp1,608,24,237976,10.0,0,1,1,1,9.202658891677856
1,1,9955,0,41.1481,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_18,1,8,49138,12960,0,0,0,0,318,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_18.yaml,h,1.5,0,1,2998,12961,9955,9955,0,1,48,,,lacam_focal_h,1,20,,56,170825,0,8,9134,focal,focal,18,337,318,48,318,1,lacam_tapf,1,,exp1,318,893,170825,10.0,0,1,1,1,9.204357385635376
1,1,10197,0,71.4334,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_9,1,0,58610,14050,0,0,0,0,426,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_9.yaml,h,1.5,0,1,3854,14076,10197,10197,0,1,43,,,lacam_dfs,1,20,,44,191759,0,22,9138,dfs,dfs,9,426,426,43,426,1,lacam_tapf,1,,exp1,426,0,191759,10.0,0,1,1,1,9.210278034210205
1,1,10792,1,35.5605,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_19,1,5964,78181,22083,0,0,2,1,292,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_19.yaml,h,1.5,0,1,5328,22102,10792,10792,0,1,66,,,lacam_dfs,1,10,,67,48795,0,5,9085,dfs,dfs,19,345,292,66,292,1,lacam_tapf,1,,exp1,345,19,48795,10.0,0,1,1,1,9.214082956314087
1,1,9340,5041,51.2815,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_18,1,19998,114882,32110,0,0,4,2,205,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_18.yaml,h,1.5,0,1,2773,32111,9340,9340,0,1,42,,,lacam_focal_h,1,10,,43,32015,6,28,9135,focal,focal,18,205,205,42,205,1,lacam_tapf,1,,exp1,205,0,32015,10.0,0,1,1,1,9.214714050292969
1,1,11380,0,40.0402,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_11,1,1144,66689,15693,0,0,0,0,136,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_11.yaml,h,1.5,0,1,3170,15694,11380,11380,0,1,40,,,lacam_focal_h,1,10,,41,45675,0,0,9081,focal,focal,11,136,136,40,136,1,lacam_tapf,1,,exp1,136,0,45675,10.0,0,1,1,1,9.217349529266357
1,2,12143,2974,45.0763,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_8,1,140,61428,16666,0,0,4,2,211,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_8.yaml,h,1.5,0,1,4384,16702,12143,12143,0,2,39,,,lacam_dfs,1,10,,41,53135,0,862,9086,dfs,dfs,8,231,209,39,209,1,lacam_tapf,1,,exp1,231,0,53135,10.0,0,1,1,1,9.218769311904907
1,1,11390,247,47.7709,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_5,1,5676,69830,19537,0,0,0,0,196,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_5.yaml,h,1.5,0,1,2472,19538,11390,11390,0,1,34,,,lacam_focal_h,1,10,,35,46813,0,26,9088,focal,focal,5,201,196,34,196,1,lacam_tapf,1,,exp1,196,0,46813,10.0,0,1,1,1,9.219788312911987
1,7,11573,3,41.1656,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_15,1,0,71959,16254,0,0,2,1,260,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_15.yaml,h,1.5,0,1,4682,16256,11573,11573,0,2,38,,,lacam_focal_h,1,10,,67,56565,0,14,9085,focal,focal,15,258,258,38,258,1,lacam_tapf,1,,exp1,258,0,56565,10.0,0,1,1,1,9.217157125473022
1,1,10222,0,101.468,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_5,1,237,57879,11643,0,0,0,0,729,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_5.yaml,h,1.5,0,1,1185,11644,10222,10222,0,1,46,,,lacam_focal_h,1,30,,47,269902,0,11396,9130,focal,focal,5,789,729,46,729,1,lacam_tapf,1,,exp1,729,11380,269902,10.0,0,1,1,1,9.206297159194946
1,2,12590,3036,47.9414,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_8,1,140,63216,17262,0,0,4,2,211,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_8.yaml,h,1.5,0,1,4533,17264,12590,12590,0,2,39,,,lacam_focal_h,1,10,,43,54327,0,862,9099,focal,focal,8,231,209,39,209,1,lacam_tapf,1,,exp1,231,0,54327,10.0,0,1,1,1,9.220038175582886
1,1,9959,0,75.7524,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_9,1,0,56825,13693,0,0,0,0,426,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_9.yaml,h,1.5,0,1,3735,13694,9959,9959,0,1,43,,,lacam_focal_h,1,20,,44,187118,0,22,9148,focal,focal,9,426,426,43,426,1,lacam_tapf,1,,exp1,426,0,187118,10.0,0,1,1,1,9.212754249572754
1,1,11466,1,107.343,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_0,1,0,50773,12923,0,0,2,1,350,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_0.yaml,h,1.5,0,1,1458,12951,11466,11466,0,1,33,,,lacam_dfs,1,20,,34,174020,0,1269,9114,dfs,dfs,0,351,350,33,350,1,lacam_tapf,1,,exp1,351,0,174020,10.0,0,1,1,1,9.21616244316101
1,1,11737,1,112.765,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_0,1,0,51993,13228,0,0,2,1,350,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_0.yaml,h,1.5,0,1,1492,13229,11737,11737,0,1,33,,,lacam_focal_h,1,20,,34,177985,0,1269,9112,focal,focal,0,351,350,33,350,1,lacam_tapf,1,,exp1,351,0,177985,10.0,0,1,1,1,9.21682858467102
1,1,10495,0,45.0328,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_4,1,6243,92917,20530,0,0,0,0,403,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_4.yaml,h,1.5,0,1,3793,20531,10495,10495,0,1,43,,,lacam_focal_h,1,20,,49,183238,0,37,9103,focal,focal,4,409,403,43,403,1,lacam_tapf,1,,exp1,403,1237,183238,10.0,0,1,1,1,9.215715646743774
1,10,11079,2294,48.7948,Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_2,1,4049,66228,19335,0,0,2,1,545,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_2.yaml,h,1.5,0,1,4208,19359,11079,11079,0,2,35,,,lacam_dfs,1,30,,37,358762,0,153,9138,dfs,dfs,2,581,543,35,543,1,lacam_tapf,1,,exp1,563,1660,358762,10.0,0,1,1,1,9.209204196929932
1,1,10591,5572,47.5385,Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_18,1,23298,129471,36973,0,0,4,2,205,0,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_10_test_18.yaml,h,1.5,0,1,3085,37002,10591,10591,0,1,42,,,lacam_dfs,1,10,,43,35141,6,28,9106,dfs,dfs,18,205,205,42,205,1,lacam_tapf,1,,exp1,205,0,35141,10.0,0,1,1,1,9.21988320350647
1,1,9930,0,63.7593,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_11,1,2766,78874,16947,0,0,0,0,314,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_11.yaml,h,1.5,0,1,4252,16948,9930,9930,0,1,33,,,lacam_focal_h,1,20,,34,182737,0,9,9141,focal,focal,11,314,314,33,314,1,lacam_tapf,1,,exp1,314,194,182737,10.0,0,1,1,1,9.214763641357422
1,1,13772,0,116.372,Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_17,1,300,61826,15029,0,0,0,0,368,1,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_17.yaml,h,1.5,0,1,958,15030,13772,13772,0,1,33,,,lacam_focal_h,1,20,,34,203338,0,21969,9133,focal,focal,17,369,368,33,368,1,lacam_tapf,1,,exp1,368,0,203338,10.0,0,1,1,1,9.211519479751587
